id,send_date,resp_date,days_to_resp,t_mohammad,t_good,treatments,resp_true,reject1,unclear1,accept1,school_type,bigcity,region,above_median_student,above_median_grades,above_median_non_danes
1662,2017-03-08,2017-03-13,5,0,1,2,1,0,0,1,1,1,Region Nordjylland,1,0,1
1663,2017-03-08,2017-03-13,5,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,0,0
1664,2017-03-08,2017-03-09,1,1,1,0,1,0,1,0,0,0,Region Midtjylland,0,1,1
1665,2017-03-08,2017-03-09,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,1,1
1666,2017-03-08,2017-03-09,1,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,1
1667,2017-03-08,2017-03-09,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,0,1
1668,2017-03-08,2017-03-09,1,1,1,0,0,1,0,0,1,0,Region Midtjylland,1,0,1
1669,2017-03-08,2017-03-13,5,1,1,0,1,0,0,1,1,1,Region Nordjylland,0,NA,0
1670,2017-03-08,2017-03-09,1,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,NA,0
1671,2017-03-08,NA,NA,1,0,1,0,1,0,0,1,0,Region Midtjylland,0,NA,1
1672,2017-03-08,2017-03-09,1,0,1,2,1,0,0,1,1,1,Region Midtjylland,1,1,1
1673,2017-03-08,NA,NA,1,0,1,0,1,0,0,1,0,Region Sjælland,1,0,1
1674,2017-03-08,2017-03-09,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,0,1,1
1675,2017-03-08,2017-03-13,5,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
1676,2017-03-08,2017-03-08,0,0,1,2,1,0,1,0,1,0,Region Nordjylland,1,1,1
1677,2017-03-08,2017-03-08,0,0,1,2,1,0,1,0,1,1,Region Syddanmark,1,0,1
1678,2017-03-08,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,0,NA,1
1679,2017-03-08,NA,NA,1,0,1,0,1,0,0,1,0,Region Sjælland,1,0,1
1680,2017-03-08,2017-03-08,0,0,1,2,1,0,1,0,1,0,Region Nordjylland,1,1,1
1681,2017-03-08,2017-03-09,1,1,1,0,1,0,1,0,1,0,Region Nordjylland,0,0,1
1682,2017-03-08,2017-03-09,1,0,0,3,1,0,1,0,1,1,Region Midtjylland,1,1,1
1683,2017-03-08,2017-03-09,1,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,1
1684,2017-03-08,2017-03-09,1,1,0,1,0,1,0,0,0,0,Region Syddanmark,0,0,1
1685,2017-03-08,2017-03-09,1,0,0,3,1,1,0,0,0,0,Region Sjælland,0,1,0
1686,2017-03-08,2017-03-09,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,1,1
1687,2017-03-08,2017-03-09,1,1,0,1,1,0,0,1,0,0,Region Syddanmark,1,1,1
1688,2017-03-08,2017-04-04,27,0,0,3,1,0,1,0,1,1,Region Nordjylland,1,0,1
1689,2017-03-08,2017-03-14,6,1,0,1,1,0,1,0,1,0,Region Nordjylland,0,0,0
1690,2017-03-08,2017-03-09,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,0,1
1691,2017-03-08,2017-03-09,1,0,0,3,1,0,0,1,1,1,Region Nordjylland,1,0,0
1692,2017-03-08,NA,NA,1,1,0,0,1,0,0,1,0,Region Sjælland,0,NA,0
1693,2017-03-08,NA,NA,1,1,0,0,1,0,0,1,1,Region Syddanmark,0,0,0
1694,2017-03-08,2017-03-09,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
1695,2017-03-08,2017-03-08,0,1,0,1,0,1,0,0,0,0,Region Midtjylland,NA,NA,NA
1696,2017-03-08,2017-03-13,5,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,1
1697,2017-03-08,2017-03-09,1,1,1,0,1,0,0,1,1,0,Region Syddanmark,1,0,1
1698,2017-03-08,2017-03-09,1,0,0,3,0,1,0,0,0,0,Region Syddanmark,0,0,0
