country,year,company,pct_rev_change,prop_attn,prop_lead,prop_pay,prop_family,prop_harass
Italy,2010,218941,3.9529828516222443,0.041858518208455424,0,0,0.041858518208455424,0
Italy,2011,218941,17.865938661710047,0.2070393374741201,0,0,0.2070393374741201,0
Italy,2017,218941,6.687982499991607,0.24271844660194172,0.06934812760055478,0,0.17337031900138697,0
Italy,2014,218941,-6.506974505588248,0.1065340909090909,0,0,0.1065340909090909,0
Italy,2008,218941,21.520686592697793,0,0,0,0,0
Italy,2007,218941,NA,0,0,0,0,0
Italy,2009,218941,-16.334366159234815,0,0,0,0,0
Italy,2013,218941,-1.1089608942368767,0.18355359765051393,0,0,0.18355359765051393,0
Italy,2015,218941,-4.399882823757551,0.17825311942959002,0,0,0.17825311942959002,0
Italy,2012,218941,15.274478689257066,0.16409583196586808,0,0,0.16409583196586808,0
Greece,2017,170509,NA,0.1081938834391229,0.007212925562608194,0.014425851125216388,0.08655510675129832,0
Greece,2009,170509,NA,0.1901931649331352,0,0.01188707280832095,0.17830609212481427,0
Greece,2012,170509,NA,0.12189645217168153,0.012831205491755952,0.012831205491755952,0.09623404118816963,0
Greece,2008,170509,NA,0.19095683011662007,0,0.0068198867898792885,0.1773170565368615,0.0068198867898792885
Greece,2015,170509,NA,0.12987950068547516,0.01443105563171946,0.02164658344757919,0.0938018616061765,0
Greece,2011,170509,NA,0.18581405779457935,0.006407381303261357,0.012814762606522714,0.16659191388479527,0
Greece,2010,170509,NA,0.10626992561105207,0,0.012502344189535539,0.09376758142151653,0
Greece,2014,170509,NA,0.12244309997118986,0.007202535292422933,0.021607605877268798,0.09363295880149813,0
Greece,2016,170509,NA,0.10197392381091121,0.007283851700779372,0.021851555102338115,0.07283851700779372,0
Greece,2013,170509,NA,0.10789149198520344,0.02311960542540074,0.0077065351418002465,0.07706535141800247,0
Greece,2008,105790,NA,0.20289463005545788,0.04057892601109157,0,0.1623157040443663,0
Greece,2010,105790,3.8202933985330034,0.23103581055063535,0.048132460531382364,0,0.18290335001925298,0
Greece,2012,105790,2.786693901371451,0.05785602115877345,0.016530291759649558,0,0.033060583519299115,0.008265145879824779
Greece,2011,105790,0.8831321754489307,0.2553285968028419,0.03330373001776199,0,0.2220248667850799,0
Greece,2013,105790,NA,0.22602062438197484,0.05650515609549371,0,0.16951546828648115,0
Greece,2009,105790,-6.1119081779053115,0.20516142965122555,0.021595939963286903,0,0.17276751970629523,0.010797969981643452
Greece,2011,463851,9.80059114253542,0.19038553069966682,0.015865460891638903,0.007932730445819451,0.1665873393622085,0
Greece,2012,463851,12.476795799381613,0,0,0,0,0
Greece,2009,463851,-33.30701806336985,0.3538311371400683,0.012201073694485115,0,0.3416300634455832,0
Greece,2014,463851,NA,0,0,0,0,0
Greece,2016,463851,-8.531031136916244,0,0,0,0,0
Greece,2013,463851,NA,0.13016373227375488,0.02055216825375077,0.006850722751250257,0.10276084126875386,0
Greece,2017,463851,19.682367596153426,0,0,0,0,0
Greece,2008,463851,NA,0.1466275659824047,0,0,0.1466275659824047,0
Greece,2010,463851,25.45839915721748,0.1509433962264151,0.009433962264150943,0,0.1320754716981132,0.009433962264150943
Greece,2015,463851,-22.952132227610356,0,0,0,0,0
Greece,2013,401157,NA,0.19546832615286422,0.03590234561991383,0,0.15158768150630286,0.007978299026647519
Greece,2017,401157,NA,0.14680694886224616,0.024467824810374357,0,0.12233912405187179,0
Greece,2014,401157,NA,0.21343474717684038,0.027164422367961506,0,0.1785090612751756,0.0077612635337032864
Greece,2016,401157,NA,0.22399203583872573,0.008296001327360213,0,0.19080803052928488,0.024888003982080638
Greece,2010,401157,NA,0.152114390021296,0.020281918669506134,0,0.1216915120170368,0.010140959334753067
Greece,2015,401157,NA,0.22587810111809659,0.0263524451304446,0,0.18823175093174718,0.011293905055904831
Greece,2009,401157,NA,0.0759589821496392,0,0,0.063299151791366,0.0126598303582732
Greece,2012,401157,NA,0.30909823948394033,0.03359763472651525,0,0.25534202392151595,0.020158580835909153
Greece,2011,401157,NA,0.13659647125782584,0.022766078542970976,0,0.11383039271485487,0
Greece,2007,401157,NA,0.13776002204160354,0,0,0.13776002204160354,0
Greece,2008,401157,NA,0.09076763485477178,0,0,0.09076763485477178,0
Italy,2012,318204,22.46361009649458,0.005543390892208764,0.002771695446104382,0,0.002771695446104382,0
Italy,2013,318204,1.9364747256660708,0.02514774299006664,0.01257387149503332,0,0.01257387149503332,0
Italy,2009,318204,30.20612598728569,0.024521824423737126,0,0,0.024521824423737126,0
Italy,2010,318204,80.92419983232233,0.0022552490922622404,0,0,0.0022552490922622404,0
Italy,2008,318204,NA,0.024432703173197325,0,0,0.024432703173197325,0
Italy,2008,376108,-5.946691853437258,0.0064472454143967,0,0,0.0064472454143967,0
Italy,2012,376108,-9.16746727605775,0.00303951367781155,0,0,0.00303951367781155,0
Italy,2007,376108,NA,0.007666947788085563,0,0,0.007666947788085563,0
Italy,2017,376108,5.1371971488198165,0.08778211554898473,0.03234077941278385,0.0023100556723417032,0.04158100210215066,0.011550278361708516
Italy,2016,376108,1.6032164180638686,0.023518344308560677,0.020578551269990593,0,0.0029397930385700846,0
Italy,2015,376108,6.8599229391398175,0.030494312810660812,0.02744488152959473,0,0.003049431281066081,0
Italy,2009,376108,-7.049879424276828,0.005985873338920148,0,0,0.005985873338920148,0
Italy,2014,376108,1.338348662366906,0.02481663265868858,0.022059229029945403,0,0.0027574036287431754,0
Italy,2010,376108,-0.614346733901816,0.0031730921783277802,0,0,0.0031730921783277802,0
Italy,2013,376108,-14.339362808497247,0.0026957084321759758,0,0,0.0026957084321759758,0
Italy,2011,376108,0.7578921385909876,0.0031362709738121373,0,0,0.0031362709738121373,0
Italy,2014,222200,20.754537286612763,0,0,0,0,0
Italy,2015,222200,33.17400769941623,0,0,0,0,0
Italy,2009,222200,-19.29411764705883,0,0,0,0,0
Italy,2013,222200,5.557663125948409,0,0,0,0,0
Italy,2017,222200,17.742285044288252,0.0049522111622839595,0.0049522111622839595,0,0,0
Italy,2007,222200,NA,0,0,0,0,0
Italy,2011,222200,16.09790538950342,0,0,0,0,0
Italy,2016,222200,3.116451826292166,0,0,0,0,0
Italy,2010,222200,23.877551020408163,0,0,0,0,0
Italy,2012,222200,6.872085951753504,0,0,0,0,0
Italy,2008,222200,-1.620370370370372,0,0,0,0,0
Italy,2009,408244,-3.72858952470122,0.11441250910099504,0.024269320112332283,0,0.09014318898866276,0
Italy,2014,408244,3.700521632402576,0.1747067422540735,0.017827218597354443,0,0.1568795236567191,0
Italy,2016,408244,-1.2828736369467575,0.18246254254535246,0.04210674058738904,0.007017790097898172,0.13333801186006528,0
Italy,2011,408244,0.9624060150375868,0.25213701494373036,0.036898099747862984,0,0.2152389151958674,0
Italy,2010,408244,-4.891304347826086,0.27549974372116864,0.04484879548949257,0,0.23065094823167606,0
Italy,2017,408244,1.4649418158189986,0.24739053815914328,0.033889114816320995,0.0033889114816320993,0.20333468889792597,0.006777822963264199
Italy,2015,408244,1.4853828855485807,0.1600434835125015,0.021137818577122842,0,0.13890566493537868,0
Italy,2013,408244,-8.869750013981326,0.2594551441971859,0.034926654026544254,0,0.22452849017064166,0
Italy,2012,408244,6.529639559130174,0.2368265245707519,0.011841326228537596,0,0.22498519834221434,0
Italy,2007,408244,NA,0.1072961373390558,0.0071530758226037204,0,0.10014306151645207,0
Italy,2008,408244,0.8274100399822348,0.1053914303593189,0.009880446596186147,0,0.09551098376313276,0
Greece,2009,493137,-23.442903517319024,0,0,0,0,0
Greece,2015,493137,-10.65403551345171,0,0,0,0,0
Greece,2016,493137,-14.409391240761538,0.016849199663016005,0.004212299915754001,0,0.004212299915754001,0.008424599831508003
Greece,2008,493137,12.520734395237332,0,0,0,0,0
Greece,2011,493137,-19.460698890213703,0,0,0,0,0
Greece,2017,493137,1.963476589317592,0.2022342064714946,0.08667180277349769,0,0.0963020030816641,0.019260400616332822
Greece,2007,493137,NA,0,0,0,0,0
Greece,2012,493137,5.983236915227996,0.006660450246436659,0,0,0.006660450246436659,0
Greece,2014,493137,-43.1804471903111,0,0,0,0,0
Greece,2010,493137,7.849408475224551,0,0,0,0,0
Greece,2013,493137,8.061662332824726,0.005361930294906166,0,0,0.005361930294906166,0
Greece,2016,359147,6.077151148385718,0,0,0,0,0
Greece,2014,359147,6.9695281741346315,0,0,0,0,0
Greece,2015,359147,5.577094666465454,0,0,0,0,0
Greece,2008,359147,19.314160505765177,0,0,0,0,0
Greece,2011,359147,0.581646911092526,0,0,0,0,0
Greece,2007,359147,NA,0,0,0,0,0
Greece,2012,359147,-1.6388813724875217,0,0,0,0,0
Greece,2017,359147,5.9931249092611605,0.00790076637433831,0,0,0.00790076637433831,0
Greece,2009,359147,14.98622038503803,0,0,0,0,0
Greece,2010,359147,3.3850476228207693,0,0,0,0,0
Greece,2013,359147,1.1561208581026383,0,0,0,0,0
Greece,2007,221276,NA,0,0,0,0,0
Greece,2011,221276,NA,0,0,0,0,0
Greece,2013,221276,NA,0,0,0,0,0
Greece,2012,221276,NA,0,0,0,0,0
Greece,2017,221276,19.041593826231583,0,0,0,0,0
Greece,2009,221276,NA,0,0,0,0,0
Greece,2016,221276,NA,0,0,0,0,0
Greece,2009,438749,12.299465240641716,0,0,0,0,0
Greece,2010,438749,-1.6666666666666718,0,0,0,0,0
Greece,2017,438749,77.23577235772359,0.1244296972210701,0,0,0.08295313148071339,0.04147656574035669
Greece,2015,438749,-0.4524886877828038,0.0343878954607978,0,0,0.0343878954607978,0
Greece,2008,438749,-13.924050632911388,0,0,0,0,0
Greece,2014,438749,-31.472868217054263,0.03746721618583739,0,0,0.03746721618583739,0
Greece,2016,438749,11.818181818181817,0.12014417300760913,0,0,0.08009611533840609,0.040048057669203045
Greece,2011,438749,-0.9685230024213065,0.03274394237066143,0,0,0.03274394237066143,0
Greece,2007,438749,NA,0,0,0,0,0
Greece,2013,438749,-17.519181585677746,0.036603221083455345,0,0,0.036603221083455345,0
Greece,2012,438749,-4.400977995110022,0.03650967506389193,0,0,0.03650967506389193,0
Italy,2013,112522,-6.882332442792427,0.1354846655992117,0.0061583938908732604,0.0061583938908732604,0.11700948392659194,0.0061583938908732604
Italy,2014,112522,-8.544876192852247,0.039658059398960076,0.004406451044328897,0,0.035251608354631175,0
